id,latin_name,cyrillic_name,common_name,synonyms,section,content
38,Lycopodium clavatum,Лікоподіум,плаун булавоподібний,,ПСИХІКА ТА ЕМОЦІЇ,"Мовчання, меланхолія та дратівливість; втрата надії на вічне

порятунок. Занепад духу, засмучення.

Сум, коли здалеку чує музику.

Болісні відчуття, особливо в епігастрії, з меланхолією і

схильністю до сліз, особливо після нападу люті або при наближенні

інших людей. Чутливий настрій.

Боязнь людей; бажання залишитися на самоті або, навпаки, огида

до самотності.

Порушення після склянки вина, майже бешкетність.

Пацієнтка може засміятися, якщо хтось дивиться на неї, бажаючи

сказати щось серйозне.

Схильна сміятися та плакати одночасно.

Дратівливість та підозрілість, що супроводжуються сльозами.

Запальність. Впертість. Легковажність. Іпохондрія. Істерія. Заїкуватість.

Холодність у стосунках та сказ; заздрість, закиди, гордість та

бажання керувати, пригнічуючи.

Пацієнти вкрай зарозумілі, коли хворіють; недовірливі; не

сприймають нічого з того, що їм кажуть; слабка пам'ять.

Жадібні. Характер м'який та покірний.

Повна байдужість. Огида до розмов.

Втомлюються від інтелектуальних зусиль і не здатні займатися розумовим

працею. Безладна мова.

Нездатність правильно висловити свої думки; плутає слова та склади.

Плутається у повсякденних справах, але цілком розумно розмірковує на абстрактні теми.

Не здатний згадати прочитане. Заціпеніння. Отупіння. Сопор.

Приступи епілепсії, що іноді супроводжуються криками, піною з рота.

(пацієнт втрачає свідомість, розкидає руки та ноги) та болісними

відчуттями в серці (йому здається, ніби він має померти)."
38,Lycopodium clavatum,Лікоподіум,плаун булавоподібний,,ТИП І КОНСТИТУЦІЯ,"Lycopodium особливо підходить людям з проникливим розумом, але більше

слабким м'язовим розвитком; пацієнтам з виснаженою верхньою та

напівнабряковою нижньою частиною тіла; худим людям, схильним до

захворюванням легень та печінки, з герпетичною та скрофулезною конституцією.

Сильне бажання та явна огида до свіжого повітря, з підвищеною

чутливістю до прохолодного.

Пацієнту необхідно, щоб його обдувало, особливо спину (печіння між

лопатками).

Пацієнт дуже легко застуджується."
38,Lycopodium clavatum,Лікоподіум,плаун булавоподібний,,ТРОПНІСТЬ,"Характерно ураження правого ока, правого боку особи, правого

підребер'я, правого пахового кільця, лівої половини грудної клітки,

лівої ноги; загальні симптоми правосторонні (хоча можуть поширюватися

і ліворуч).

Ураження волосся голови, прямої кишки, сечового міхура, кистей, пальця

до рук, суглобів пальців рук, задньої частини поперекового відділу, кісточок.

Усі симптоми поширюються праворуч наліво."
38,Lycopodium clavatum,Лікоподіум,плаун булавоподібний,,КЛІНІЧНЕ ЗАСТОСУВАННЯ (НОЗОЛОГІЇ),"Абсцеси ясен. Альбумінурія. Аневризм. Апоплексія. Астма. Асцит.

Афазія. Білі. Білий больовий флебіт. Близорукість. Хвороба Брайта.

Бородянка. Бруцельоз. Булімія. Варикоз. Ластовиння. Випадання волосся.

Випадання прямої кишки. гельмінти. Гематурія. Геміопія. Геморой.

Гідроперикард. Гідроторакс. Головний біль. Запаморочення. Гонорея.

Грип. Грижа правостороння. Дизентерия. Диспепсія. Дифтерія.

Тремтливий параліч. Жовтяниця. Жовчно-кам'яна хвороба. Заїкуватість.

Запор. Зоб. Зубний біль. Сверблячка. Печія. Гикавка. Ішіас. Інтертриго.

Імпотенція. Іпохондрія. Істерія. Катаракти. Кашель. Коліки. Ковтун.

Кропивниця. Локомоторна атаксія. Метеоризм. Метрорагія. Мозолі.

Сечокам'яна хвороба. Нежить. Невус. Некроз. Німфоманія. Носові

кровотечі. Обмороження. Задишка. Оніміння. Остеомієліт. Відрижка.

Охриплість. Панарицій. Параліч. Параліч легень. Паратонзилярний

абсцес. Переміжна лихоманка. Періостит. Перітоніт.

Перпендикулярна геміопія. Печінкові плями. Пневмонія. Подагра. Поліп.

Ниркова колька. Пресбіопія. Простатить. Пронос. Рак. Рак губи. Рак шлунка.

Розтягування. Блювота. Ревматизм. Родимі плями. Рожеве запалення.

Мимовільний аборт. Світлобоязнь. Свищі ясен. Серцебиття.

Слабкість. Сонячний удар. Сопор. Судинні пухлини. Спазми.

Стенокардія. Висипний тиф. Тифоїдна лихоманка. Нудота. Туберкульоз.

Туберкульозний жене. Фіброма. Фурункули. Хлороз. Екзантема. Екзема.

екскоріації. Епілепсія. Епітеліома. Виразки. Ячмінь."
38,Lycopodium clavatum,Лікоподіум,плаун булавоподібний,,ЗАГАЛЬНІ СИМПТОМИ,"Спазми внутрішні та зовнішні, посилюються вночі.

Набряки, зокрема при запаленні.

Усі симптоми, за винятком слабкості, мають тенденцію посилюватись

до 16 години і слабшати до 20 години.

Скарги періодичні.

Біль у всьому тілі, наче від забиття.

Відчуття «закипання» крові по всьому тілу, особливо ввечері,

з занепокоєнням та тремтінням.

Відчуття, що циркуляція крові була припинена.

Незвичайні відчуття Lycopodium: здається, ніби вода капає у тілі;

ніби пацієнтку гризе собака з гострими зубами.

Внутрішня слабість. Загальна слабкість, нижня щелепа відвисає, очі

розмиті і наполовину закриті.

Пацієнт боїться рухатися, йому завжди хочеться лягти і не вставати.

Найсильніше виснаження, зокрема в дітей віком.

Напади слабкості, особливо вечорами, іноді також коли лягає;

із втратою свідомості, затуманеним зором та найсильнішою апатією.

Найсильніша нервова збудливість.

Нестача життєвого тепла.

Стріляючий біль.

Ірпінь. Сонячний удар."
38,Lycopodium clavatum,Лікоподіум,плаун булавоподібний,,ШКІРА,"Шкіра погано виконує свої функції. Сверблячка, печіння та мурашки.

Шкіра, що лущиться, липка, холодна і волога. Найсильніша сухість шкіри.

Глибокі відчуття і свербіж вдень при зігріванні або ввечері, перед тим

як лягти спати.

Шкіра часто тріскається. Болісні висипання.

Кропивниця (хронічна). Великі червоні плями на шкірі.

Сверблячка печінкових плям. Велика кількість ластовиння.

Екзематозні висипання жовтувато-коричневого кольору, шкірна

чутливість у зоні плям відсутня; плями вкриті зморшками

або мокнучі, гнійні, з глибокими тріщинами або товстими кірками.

Періодично з'являються великі фурункули. Ртутні виразки.

Виразки, що кровоточать зі стріляючим болем і відчуттям печіння, коли

пацієнт одягається; можуть супроводжуватися розривним болем і свербінням ночами.

Виразки: з фістулами та ущільненими, червоними, «вивернутими» краями;

блискучі, із запаленням та набряклістю ураженої частини.

Подряпини на шкірі у дітей, мокнучі садна.

Легко кровоточать попрілості та садна.

Нездорова шкіра з везикулами, що викликають роз'їдання.

Родимі плями. Невус. Судинні пухлини. Бородянка.

Мозолі або дуже чутливі, або завдають б'ю, що розриває.

Екзантема, особливо у поєднанні з пекучим болем; мокнуча, лущиться;

болюча, з розривним болем.

Некроз із коричневим забарвленням тканин. Блідість шкіри у зоні набряку.

Солоні рідкі виділення.

Варикозні вузли, що нагноюються.

Обмороження.

Жовтяниця. Екзема на шкірі позаду вуха. Епітеліома. екскоріації. Інтертриго.

Тріщини на шкірі.

Тепло ліжка посилює подразнення шкіри."
38,Lycopodium clavatum,Лікоподіум,плаун булавоподібний,,СОН І СНОВИДІННЯ,"Частий, що іноді переривається; позіхання.

Бажання поспати вдень і рано лягти увечері.

Не може заснути через велику кількість думок і сильного нервового збудження.

Часто порушується, неспокійний сон із тривожними, лякаючими

сновидіннями; часто прокидається від переляку.

Гучний кашель під час сну, кричить уві сні.

Посмикування, крики, пацієнт здригається від переляку або сміється, плаче і

стогне уві сні.

Протягом усієї ночі продовжуються посмикування та відчуття занепокоєння

в ногах, головний біль, туга, нічні кошмари, «закипання» крові та

серцебиття, біль у шлунку, коліки, астматичні скарги тощо.

Сопор. Сопорозний сон при тифоїдній і лихоманках, що супроводжує шкірний висип.

Пацієнт відчуває голод уночі під час пробудження. Чи не освіжаючий сон.

Дуже живі, хтиві, похмурі сновидіння; сни про вбивства

або про те, чим займався вдень.

Тривожні сновидіння про нещасні випадки.

Спить із напіввідкритими очима. Спить із відкритим ротом.

Лежати на лівому боці важко через серцебиття та колючий біль у серці.

Не може лежати вночі, тому що не в змозі знайти зручне становище.

Дитина спить цілий день і плаче всю ніч."
38,Lycopodium clavatum,Лікоподіум,плаун булавоподібний,,ЛИХОМАНКА (ТЕМПЕРАТУРА),"Тремтіння ввечері, іноді тільки в одній половині тіла; може з'являтися

через день, супроводжуватися жаром; або пацієнт потіє, але спека немає.

Озноб у другій половині дня, з 16 до 20 годин, з відчуттям оніміння в

кистях та стопах.

Озноб увечері в ліжку, що не дозволяє заснути.

Одностороннє озноб, частіше зліва. Чергування ознобу та спека.

Недостатність тепла.

Триденна лихоманка з кислим блюванням, набряклістю обличчя та кистей рук

після ознобу.

Минущий жар. Гарячий жар з коротким диханням.

Припливи спека у всьому тілі, частіше ближче до вечора з'являється бажання

пити часто та помалу; запор та збільшення частоти сечовипускання.

Піт часто холодний, із кислим запахом, або смердючий, або із запахом

цибулі, або кривавий.

Переміжна лихоманка.

Нудота, блювання, а потім озноб, після чого пацієнт потіє (без

попереднього спека).

Озноб з'являється ввечері до півночі з наступним жаром, до ранку

потіє, піт із кислим запахом.

Сильний жар з почервонінням щік, що чергується з ознобом.

Тремтіння з ознобом в 19 годин з відчуттям сильного холоду, начебто

випробувач лежить на льоду, з тягнутими відчуттями у всьому тілі, при

пробудженні від сну з безліччю сновидінь, прокидається весь

поту, після того, як пропітніє, з'являється найсильніша спрага.

Висипний тиф (із загрозою паралічу мозку).

Злоякісна лихоманка, з огидним, злим настроєм

при пробудженні або з підвищеною нервовою збудливістю, жар у голові

і почервоніння щік відсутні, червоні плями на щоках, найсильніша

слабкість, піт, що не приносить полегшення, язик сухий та червоний, запор.

Бруцельоз з липким потім уночі.

Лихоманка, сильна прострація, нижня щелепа відвисає, очі

каламутні, напівзакриті; дихання сповільнено, рота відкрито.

Потіє головним чином обличчя, піт часто утворюється вдень при помірному навантаженні.

Лихоманка та піт вдень.

Нічний піт, часто липкий або смердючий, в основному в області грудей та спини.

Пульс прискорений лише у другій половині дня та ввечері.

Відчуття, начебто припинилася циркуляція крові."
38,Lycopodium clavatum,Лікоподіум,плаун булавоподібний,,ПІТ,Смердючий піт в області пахв.
38,Lycopodium clavatum,Лікоподіум,плаун булавоподібний,,ГОЛОВА,"Головний біль через неприємності.

Головний біль з'являється, коли пацієнт струшує головою,

при поворотах голови, кожен крок відгукується в голові.

Головний біль після сніданку.

Головний біль зі схильністю до непритомності і відчуттям дискомфорту.

Головний біль внаслідок запаморочення.

Тяжкість в голові.

Головний біль в супраорбітальной області відразу ж після сніданку.

Односторонній головний біль вечорами, від інтелектуальної праці

посилюється настільки, що стає нестерпною.

Тупий біль, ніби голова ось-ось розірветься, ніби мозок бовтається і з

силою вдаряється об череп; посилюється при ходьбі, при підйомі по

сходах, коли піднімається з похилого положення; пацієнт не

може працювати, не може і кроку зробити без появи запаморочення.

Давить головний біль, іноді з відчуттям, ніби в голову забивають

цвях, а іноді з напругою, яке посилюється в положенні лежачи і

тоді, коли лежить в ліжку вночі, коли зігрівається від ходьби на

прогулянці; слабшає при повільній ходьбі на свіжому повітрі, від холоду,

коли знімає головний убір.

Колючий біль у скронях, більш інтенсивна справа, що поширюється

зсередини назовні; посилюється ввечері і вночі в ліжку, від спека і

розумової напруги; слабшає від холоду і на свіжому повітрі.

Розривають, свердлять і дряпають відчуття на зовнішній

поверхні голови вночі.

Розриває головний біль, особливо в другій половині дня або вночі,

головним чином в правій половині чола, але часто і у всій голові, в очах

і носі, що поширюється на зуби, з бажанням лягти.

Розриває біль в області чола і в правій половині голови,

поширюється вниз, в шию, з розриває болем в області обличчя,

очей і зубів; гірше при вставанні; краще, коли лягає, або на свіжому повітрі.

Здавлює біль в області чола під час менструації.

посмикування в лобовій кістці справа, що поширюється на корінь носа і брови.

Приголомшливий головний біль із теплом у скронях і вухах, сухістю губ і рота,

яка посилюється з 16 до 20 годин; від нахилів; в положенні лежачи;

від розумової напруги, за болем слід сильна слабкість.

Стріляючий головний біль.

Пульсація в голові після того, як лягає спати ввечері.

Конгестія голови з жаром, іноді вранці, коли піднімається в ліжку.

Свердлити, дряпати і розривати біль у шкірі голови, особливо вночі.

Пульсація після кожного нападу кашлю.

Пульсація в мозку, коли відкидає голову назад.

Пульсація в скронях при утрудненою дефекації.

Біль в Маківці при помірному напруженні під час дефекації.

Мимовільні рухи і судомна тремтіння голови.

Голова мимоволі повертається наліво.

Мимовільне хитання головою то вправо, то вліво; спочатку повільне,

потім прискорюється.

Голова трясеться, коли пацієнт важко ступає.

Тенденція застуджуватися при переохолодженні голови.

Афазія. Локомоторна атаксія.

Незвичайні відчуття Lycopodium: ніби стискає скроні; ніби мозок

гойдається вперед-назад; ніби голова ось-ось розірветься; ніби череп

розкритий; біль в голові, викликана незручним становищем.

Відчуття, ніби мозок трясеться при ходьбі, кожен крок відгукується в мозку.

Тепло ліжка посилює головний біль.

У положенні лежачи слабшає головний біль."
38,Lycopodium clavatum,Лікоподіум,плаун булавоподібний,,ЗАПАМОРОЧЕННЯ,"Запаморочення, у голові все крутиться, немов при сп'яніння.

Незвичайне відчуття Lycopodium: ніби все паморочиться.

Як тільки пацієнтка бачить що-небудь, що крутиться, у неї з'являється

відчуття, ніби її тіло теж паморочиться.

Запаморочення: всі предмети кружляють, особливо при нахилах або тоді,

коли знаходиться у теплій кімнаті, зі схильністю до блювоти.

Мимовільне хитання головою викликає запаморочення."
38,Lycopodium clavatum,Лікоподіум,плаун булавоподібний,,"ГОЛОВА ЗОВНІ (ВОЛОССЯ, ШКІРА)","Множинні, смердючі висипання на шкірі голови, що нагноюються,

іноді з ураженням лімфатичних вузлів шиї та задньої поверхні шиї.

Волосся рано починає сивіти.

Облисіння, волосся випадає, спочатку на маківці, потім на скронях

(після захворювань органів черевної порожнини, після пологів), супроводжується

сильним печінням, відчуттям опіку, свербінням у шкірі черепа, особливо

коли пацієнт розігрівається від руху вдень.

Вся шкіра черепа вкрита лупою, діти вночі розчісують її до садна,

і вона кровоточить.

Відчуття стиснення з почуттям, ніби волосся ось-ось стане дибки.

Волосся на голові випадає, але на інших частинах тіла їх кількість збільшується.

Plicapolonica (ковтун). Екзема на шкірі позаду вуха."
38,Lycopodium clavatum,Лікоподіум,плаун булавоподібний,,ОБЛИЧЧЯ,"Блідість обличчя, сильніша ввечері.

Обличчя жовте або землісте, з глибокими зморшками, синіми колами під

очима, синюшними губами.

Чітко обмежені плями рум'янцю на щоках.

Обличчя червоне та набрякле, з висипаннями та червоними плямами.

Пастозність та напруженість особи.

Глибокі зморшки на обличчі та на лобі, чутливість скронь.

Розриваючий біль у кістках лицьового черепа.

Болюче відчуття холоду на обличчі.

Посмикування і судомні рухи м'язів обличчя.

У перший момент лівий куточок рота підтягується назовні, потім праворуч.

М'язи губ і щік стягуються, так що губи стискаються і витягуються,

наступного моменту рот широко розтягується.

Часті напади минущої спеки обличчя.

Висипання на шкірі обличчя іноді супроводжуються свербінням. Ластовиння.

Екзематозні висипання на шкірі обличчя, вкриті лусочками та жовті біля основи.

Губи бліді та синюшні. Набряклість верхньої губи.

Виразки, що локалізуються на червоній облямівці нижньої губи.

Висипання та екскоріації на губах та в куточках рота.

Мокнучі і висипання, що нагноюються, на шкірі обличчя.

Нижня щелепа відвисає.

Сверблячі висипання навколо підборіддя.

Болючість у куточках рота."
38,Lycopodium clavatum,Лікоподіум,плаун булавоподібний,,ОЧІ,"Тьмяні та гарячі очі.

Очі широко розплющені, нечутливі до світла, погляд фіксований.

Незвичайне відчуття Lycopodium: ніби очі надто великі.

Відчуття холоду в очах вечорами.

Тупий біль у очних яблуках.

Свердлувальний, пекучий і стріляючий біль в очах (і повіках), особливо

увечері, від світла свічки.

Печіння в очах. Печіння та пекучий біль.

Сухість очей і повік, наче в них потрапив пил; важко їх відкрити.

Сухість очей увечері.

Набряклість і болючість повік.

Склеювання повік, особливо вночі, та сльозотеча; гірше вдень та на холодному вітрі.

Посмикування повік. Запалення очей та повік.

Порушення зору, ніби перед очима падають пластівці.

Світлобоязнь. Сверблячка у куточках очей.

Пацієнт змушений витирати слиз із очей, щоб чіткіше бачити.

Слизово-гнійне відокремлюване.

Близорукість або пресбіопія.

Перпендикулярна геміопія (бачить лише ліву половину предметів,

особливо правим оком).

Під час читання плутає персонажів.

Темрява, чорні плями, блискітки та спалахи перед очима.

Спалах перед очима у темряві.

Очі роздратовані, світло свічки вечорами засліплює.

Ячмінь. Ячмені у внутрішніх куточках очей.

Катаракти. Поліп у куточку ока."
38,Lycopodium clavatum,Лікоподіум,плаун булавоподібний,,ВУХА ТА СЛУХ,"Біль у вухах на відкритому повітрі.

Конгестія вух. Виразки. Виділення із слухового проходу.

Чутка надзвичайно чутлива до найменшого шуму, музика викликає втому.

Дзвін і дзижчання у вухах. Ревіння, дзижчання і свист у вухах.

Застій крові у вухах.

Шум, наче при кипінні води, у вухах. Дзвін у правому вусі.

Характерне відчуття, ніби кожен звук відгукується глибоко у вусі.

Відчуття, ніби гаряча кров приливає до вух.

Послухавши музику ввечері, пацієнтка чула її наступного дня.

Погіршення слуху.

Мокнучі кірки на шкірі вушних раковин і за ними.

Препарат покращував стан при глухонімоті (Cooper).

Поліпи вух."
38,Lycopodium clavatum,Лікоподіум,плаун булавоподібний,,НЕРВОВА СИСТЕМА,Ішіас. Погіршення у положенні лежачи на ураженому боці (ішіас).
38,Lycopodium clavatum,Лікоподіум,плаун булавоподібний,,ДИХАЛЬНА СИСТЕМА,"Повільне дихання через рот.

Прискорене дихання практично при будь-якому зусиллі, а також у дітей,

особливо під час сну.

Свистить дихання вдень з відчуттям скупчення слизу в грудях; гучні хрипи.

Хрипи внаслідок скупчення слизу та стридорозне дихання.

Мурашки та відчуття дряпання в трахеї ночами.

Охриплість з першінням і болю в грудях, що садить, після розмови.

Голос слабкий та сиплий. Голос слабкий і невиразний.

Астма. Грип. Пневмонія. Коклюш.

Туберкульоз внаслідок погано вилікуваної пневмонії."
38,Lycopodium clavatum,Лікоподіум,плаун булавоподібний,,ГРУДНА КЛІТКА,"Відчуття, ніби груди здавлені тісним жилетом.

Постійне сором'язливість у грудях, посилюється під час прогулянки на свіжому повітрі.

При глибокому диханні з'являються посмикування і біль, що стріляє.

у грудях та з боків грудної клітки.

Біль у грудях, наче від забиття.

Постійний тиск у грудях (біль, що садить, зсередини). Тяжкість у грудях.

Напруга у передній частині грудей.

Гострий біль у грудях, що стріляє, особливо в лівому боці, головним чином

при чханні або кашлі, при сміхі та при найменшому русі, іноді

пацієнт не може лежати на хворому боці, утруднене дихання.

Біль у грудях, що садить, особливо після розмови.

Колючий біль у лівій половині грудей, а також під час вдиху.

Тифоїдна та запущена пневмонія.

Опікування легень. Параліч легень. Гідроторакс. Коклюш.

Сверблячка грудей.

Колючий біль у боці, що чергується з болем у зубах та кінцівках.

Болісні висипання та печінкові плями на шкірі грудей."
38,Lycopodium clavatum,Лікоподіум,плаун булавоподібний,,КАШЕЛЬ,"Кашель після пиття. Впертий сухий кашель вранці.

Кашель вночі, посилюється перед сходом сонця; кашель провокує

поява симптомів з боку голови, діафрагми та шлунка.

Сухий кашель вдень та вночі.

Кашель, спричинений відчуттям лоскотання, що ніби виникає від

вдихання сірчаних випарів, може провокуватися глибоким вдихом,

зазвичай супроводжується виділенням жовтувато-сірої та солонуватої

мокротиння, іноді в поєднанні з сильною слабкістю в шлунку, лихоманкою,

нічним потом та виснаженням.

Кашель з мокротою протягом дня та без мокротиння вночі.

Кашель, немов при кашлюку, внаслідок подразнення трахеї (як парами

сірки) вранці та протягом дня з відхаркуванням смердючого гною або слизу з

прожилками крові.

Кашель посилюється з 16 до 18 години; часто виникає через день; від

напруги; коли пацієнт витягає руки, нахиляється чи лягає; коли

лежить на лівому боці; після їжі та пиття холодного; на вітрі; у теплій кімнаті.

Кашель (вранці) з рясним відхаркуванням зеленої речовини.

Рясне відхаркування гною при кашлі. Кашель із відхаркуванням крові.

При кашлі: поштовхи в голові, коротке дихання, печіння та струс у грудях

або біль у ділянці шлунка.

Кашель зменшується у положенні лежачи на спині."
38,Lycopodium clavatum,Лікоподіум,плаун булавоподібний,,ГОРЛО,"Незвичайні відчуття Lycopodium: відчуття сірчаних випарів у горлі;

здається, ніби в горлі піднімається грудка; ніби щось тверде застрягло

біля задньої стінки горла.

Відчуття звуження в горлі із утрудненням ковтання.

Сухість у горлі.

Біль у горлі, що садить. Пекучий біль у горлі з нічною спрагою.

У горлі виникає відчуття, ніби з надчеревної області піднімається грудка.

Відчуття кома в лівій половині горла, комусь то піднімається, то опускається.

Запалення в горлі та небі зі стріляючим болем, який перешкоджає ковтанню.

Набряклість та нагноєння мигдаликів.

Виразка мигдаликів починається з правого боку.

Відхаркування щільної, зеленувато-жовтої маси; зернистого, кров'янистого слизу.

Колючий біль у горлі під час кашлю.

Колючий біль, що перешкоджає чхання.

Виразки, що нагадують шанкри, на мигдаликах.

Паратонзилярний абсцес. Дифтерія."
38,Lycopodium clavatum,Лікоподіум,плаун булавоподібний,,НІС,"Загострення нюху. Дуже гостро відчуває запахи.

Лущення шкіри носа, кірки на хрящових частинах.

Ніздрі виразки, вкриті струпами, вночі забиті слизом.

Набряклість носа, з їдкими, смердючими і виділеннями, що роз'їдають.

Іхорозні виділення з носа, виділяються спочатку з правої ніздрі;

скарлатина чи дифтерія.

Пацієнт длубається в носі, намагається його прочистити.

Судомне скорочення м'язів носа.

Роздування ніздрів при пневмонії.

Кровотеча з носа при сморканні; носові кровотечі, в основному

у другій половині дня.

Носові кровотечі з правої ніздрі вранці.

Нежить із їдкими виділеннями, що роз'їдають верхню губу.

Різні нежиті.

Сухий нежить із закладеністю носа, сплутаністю думок і пекучою

болем у ділянці чола.

Сухість слизової задньої частини ніздрів.

Закладеність носа, особливо ночами; це не дозволяє дихати через ніс

(Пацієнт дихає тільки через рот).

Закладеність носа: ближче до ранку; увечері; затримка дихання майже на

п'ятнадцять хвилин у дитини, навіть коли рота відкрито.

Поліпи носа."
38,Lycopodium clavatum,Лікоподіум,плаун булавоподібний,,СЕРЦЕ ТА КРОВООБІГ,"Серцебиття, особливо під час травлення або у ліжку вечорами,

іноді супроводжується тривожністю та тремтінням.

Прискорений пульс, обличчя та ступні холодні.

Серцебиття з тріпотінням крил носа; збільшення розмірів серця;

гіпертрофія загалом.

Спазми та стискаючий біль, задишка, колючий біль підробленими ребрами,

що поширюється на поперек та плечі; гострий, стріляючий біль у

серце, відчуття припинення циркуляції крові вечорами; пацієнт

лякається, потім потіє, пульс прискорений та нерівномірний (стенокардія).

Задишка, ціаноз, квапливо їсть та п'є (захворювання серця).

Пульсація скроневих та сонних артерій.

Коли пацієнт лежить уночі в ліжку, серцебиття настільки гучне, що

заважає спати. Здається, ніби серце висить на ниточці.

Гіпертрофія. Аневризм. Гідроперикард. Стенокардія.

Апоплексія та еретизм крові, що супроводжуються припливами жару; хлороз.

Варикозне розширення вен. Білий больовий флебіт."
38,Lycopodium clavatum,Лікоподіум,плаун булавоподібний,,ЕНДОКРИННА СИСТЕМА,Зоб.
38,Lycopodium clavatum,Лікоподіум,плаун булавоподібний,,РОТОВА ПОРОЖНИНА ТА ЯЗИК,"Рот липкий, гіркота в роті, особливо вранці, часто супроводжується

нудотою. Болючість порожнини рота, особливо вранці, або кислий

смак їжі. Сухість у роті, без спраги, з напругою в різних

відділах рота, мова важка, мова нечітка.

Оніміння язика та слизової ротової порожнини.

Гнильний запах з рота, особливо вранці під час пробудження.

Кровоточивість слизової щік.

Мова має неприємний запах та обкладений. Мимовільні рухи мови.

При розмові всі слова в реченні промовлялися повністю та

чітко, крім останнього, у якому випробувач запинався;

здавалося, ніби у мові виникав своєрідний спазм; ніякі старання

не допомагали з ним упоратися, спазми тривали протягом чотирьох

тижнів і поступово мимоволі зникали.

Скутість у мові; бульбашки на кінчику язика, відчуття, ніби він

обварений, садна. Болючість мови. Виразки на та під язиком (від тютюну).

Спазми у мові.

Мова болюча і набрякла в різних місцях (горбки на мові).

Бульбашки на кінчику язика, ніби він обпалений і на ньому садна.

Мова суха, потім чорніє і розтріскується.

Мова блискавично викидається і починає рухатися вперед-назад;

при болю у горлі. Мова роздута і надає особі пацієнта дурнувате

вираз; при ангіні чи дифтерії. Рак губи. Зміни смаку.

Розлади мови, заїкуватість.

Слина на небі та губах підсихає і перетворюється на в'язкий слиз.

Скупчення слини у роті.

Задня частина рота покрита в'язким слизом. Сухість та гіркота у роті (вранці).

• присмак. Кислий смак їжі."
