id,latin_name,cyrillic_name,common_name,synonyms,section,content
39,Mercurius,Меркуриус,ртуть,,СОН,"Выраженная сонливость, днем и ночью; длительный и глубокий сон.

Выраженная дневная сонливость.

Пациент испытывает сонливость, однако заснуть не может.

Поздно засыпает по вечерам или слишком рано просыпается.

Поздно засыпает; болезненные симптомы, мешающие уснуть (зубная боль,

боль любой другой локализации и др.); бессонница чаще до полуночи.

Очень поверхностный и беспокойный сон с частыми пробуждениями,

вздрагиванием и пугливостью.

Бессонница вследствие нервозного возбуждения.

Сновидения частые, тревожные, ужасные, фантастические, исторические,

яркие и сладострастные; снятся грабители, будто пациента укусила собака,

революция, наводнение, выстрелы и др.

По ночам возникают возбуждение, тревога, беспокойство, метания в

постели, боль, жар или потливость, сердечно-сосудистые пароксизмы, крики,

плач, сердцебиение, головокружение и многие другие симптомы.

При засыпании: усиливается боль, больной вздрагивает, ему мерещатся пугающие призраки.

Во время сна: говорит, стонет, вздыхает, учащается дыхание, открывается

рот и холодеют кисти рук; при пробуждении обливается потом, кричит, плачет,

неразборчиво бормочет."
39,Mercurius,Меркуриус,ртуть,,ЛИХОРАДКА,"Озноб возникает рано утром, при вставании, но усиливается ночью,

когда пациент ложится в постель, с ощущением, словно его окатывает

холодной водой; без облегчения от жара печи.

Озноб по ночам с частыми мочеиспусканиями.

Озноб появляется между приступами поноса.

Внутренний озноб с жаром лица.

Жар в постели; сразу после вставания начинается озноб.

Жар после полуночи с сильным желанием холодного питья.

Жар с тревогой и сжимающими ощущениями в груди, чередующийся с ознобом.

Потливость к утру, с жаждой и сердцебиением; от малейшего усилия, даже во время еды.

Потливость по вечерам, перед отходом ко сну. Крайне истощающие ночные поты.

Пот не приносит облегчения и сопровождает любые недомогания.

Перемежающаяся лихорадка. Озноб по вечерам в постели, затем жар с

сильнейшей жаждой. Озноб и жар без жажды, ближе к утру жажда появляется;

во время периода обильного потоотделения возникают сердцебиение и

тошнота, пот имеет кислый или зловонный запах.

Холод, озноб и дрожь во всем теле, чаще после засыпания, либо днем и

ночью либо только ночью, либо по вечерам и утром в постели, иногда с

синюшностью кожи, ледяным холодом кистей и стоп, мышечными

подергиваниями, судорожными движениями головы, рук и ног, болью, словно

от ушиба, в конечностях, желанием лечь, дрожью в конечностях, острой головной болью.

Приливы крови и сердцебиение с дрожью, возникающие при малейшем усилии.

Жар лица и головы с покраснением и жжением щек, при этом во всем теле

ощущаются озноб, холод и дрожь; либо жар, перемежающийся с ознобом и потливостью.

В период жара отмечаются неутолимая жажда, сильное желание молока

и усиление боли при раскрывании.

Лихорадочные приступы по ночам или вечерам, лихорадка на фоне

воспалительных симптомов; тифоидная лихорадка; адинамическая и гектическая лихорадка.

Пульс либо аритмичный, либо быстрый, напряженный и перемежающийся,

либо слабый, медленный и подрагивающий (обычно полный и быстрый,

с сильной пульсацией артерий).

Очень обильный жидкий пот, днем и ночью, утром и вечером в постели,

во время еды, иногда зловонный, липкий, с кислым запахом; или маслянистый,

оставляющий желтые пятна на белье и жгущий кожу.

Потливость с тошнотой и позывами на рвоту, сильным утомлением, жаждой,

тревогой, стеснением дыхания, колотьем в боку и т.д.

Постоперационная лихорадка."
39,Mercurius,Меркуриус,ртуть,,ПОТ,Обильное потение.
39,Mercurius,Меркуриус,ртуть,,ГОЛОВА,"Спутанность мыслей, словно при опьянении, с головокружением, беспокоящим

главным образом по утрам при пробуждении и вставании.

Тяжесть, переполнение и ноющая боль в голове, с ощущением, словно лоб

перетянут тугой повязкой или череп вот-вот лопнет (с ощущением

переполнения в мозгу).

По вечерам болезненная гиперчувствительность мозга, с утомлением от

шума, с облегчением при опоре головы на руки.

Давящая головная боль, голова словно в тисках, тошнота; хуже на свежем

воздухе, после сна, еды или питья; лучше в помещении.

Чрезвычайно сильная головная боль, заставляющая стискивать голову руками.

Сильная, постоянная, рвущая боль от затылка, распространяющаяся в

лоб, где приобретает давящий характер.

Жар и жжение, либо рвущая и тянущая боль, либо прострелы в голове,

часто только в одной половине, отдающие в уши, зубы и шею.

Жжение в голове, особенно в левом виске, хуже по ночам, когда лежит в

постели, лучше, когда приподнялся и сидит.

Воспаление мозга со жжением и пульсацией в области лба, с ощущением

тугого обруча на голове; с ухудшением по ночам и облегчением после вставания.

Слабость в голове, отупение, с ощущением вибрации в области лба и

необходимостью вращать головой.

Постоянные вращательные движения головой, даже в положении лежа.

Приливы крови с просверливающими ударами и пульсацией в голове.

Боль, словно от ушиба, в области лба, возникающая в постели по утрам.

Ночная головная боль.

Боль в костях черепа, особенно в выступающих частях.

Открытые швы; большая голова; раннее умственное развитие.

Увеличение головы; болезненность скальпа; острая жгучая боль в надкостнице

костей черепа.

Ощущение подкожной язвы на всей голове; хуже по ночам при согревании в

постели; лучше после вставания.

Рвущая боль в одной (левой) половине головы и виске, распространяющаяся

из шеи, с невыносимым жаром и потливостью; хуже по ночам и в тепле постели;

лучше к утру и в положении лежа, в покое.

Напряжение в области лба, словно от тугого обруча, надетого на голову,

хуже по ночам в постели; лучше после вставания и тогда, когда поддерживает голову руками.

Прилив крови и жара к голове.

Сильный озноб со сдавливающе-рвущей болью в скальпе, распространяющейся от лба к шее.

Энцефалит. Менингит."
39,Mercurius,Меркуриус,ртуть,,ГОЛОВОКРУЖЕНИЕ,"Головокружение возникает обычно при вставании или поднимании головы,

либо когда пациент садится или ложится на спину (головокружение с головной

болью); также во время или после ходьбы на свежем воздухе либо по утрам,

часто с тошнотой, потемнением в глазах, мучительным жаром и желанием лечь.

Системное головокружение. Отупение и головокружение."
39,Mercurius,Меркуриус,ртуть,,ГОЛОВА СНАРУЖИ,"Ощущение напряжения скальпа.

Болезненность скальпа при прикосновении; хуже от расчесывания (больной

расчесывает кожу до крови).

Рвущая и жалящая боль в костях черепа.

Зуд волосистой части головы, а также кожи лба и висков; хуже от

расчесывания, которое приводит к кровоточивости и воспалению кожи,

напоминающему рожистое.

Сухие, жалящие, жгучие, зловонные высыпания в виде желтых корок, на

передней части головы и висках, затем воспаление с зудом, позже

приобретающее характер рожистого.

Экзостозы с ощущением подкожной язвы при прикосновении к ним и

усилением боли по ночам в постели.

Открытые роднички с грязноватым оттенком лица, беспокойным сном и

ночным потом с кислым запахом.

Выпадение волос, в основном на боковых отделах головы и на висках;

в сочетании с мокнущей сыпью на голове или после выделения липкого пота

на голове; с зудом по ночам в постели; хуже от расчесывания; жжение;

выраженная потливость.

Маслянистый пот на голове со зловонным кислым запахом, ледяной холод

лба с ощущением жжения в коже; хуже ночью в постели, лучше после вставания.

Сухие высыпания на коже головы; мелкие корочки на волосистой части,

иногда со жгучим зудом; мокнущие корки с раздражением скальпа и повреждением волос.

Пот на коже волосистой части головы и лба, иногда холодный и липкий."
39,Mercurius,Меркуриус,ртуть,,ЛИЦО,"Землистый цвет лица.

Бледное или желтоватое либо свинцового или землистого оттенка (с тусклыми

глазами). Осунувшееся, искаженное лицо.

Синевато-красные круги под глазами. Лихорадочный жар и краснота щек.

Припухлость и отечность лица, главным образом вокруг глаз.

Отечность одной половины (правой) лица с жаром и болью в зубах.

Отечность щеки. Отек лица в сочетании с анемией.

Рвущая боль в костях и мышцах (с одной стороны) лица.

Ноющая и колющая боль в скуловом отростке.

Ощущение напряжения кожи лица и головы. Потливость лица.

Красные экзематозные пятна на коже лица.

Желтоватые корки на коже лица, сквозь которые просачивается зловонная

жидкость, с постоянным зудом, днем и ночью; кровоточивостью после расчесывания.

Молочный струп.

Губы шершавые, сухие, черноватые, со жжением в них при прикосновении.

Соленый привкус на губах. Отечность и изъязвление губ.

Желтые корки, гнойные пустулы и мелкие язвы на губах и подбородке.

Жгучие прыщи на губах с желтыми корками.

Трещины и язвы на губах и в уголках рта.

Искривление линии рта и судорожные движения губ.

Спазм жевательных мышц, затрудняющий речь.

Атрофия и истончение альвеолярных отростков.

Стискивание челюстей на фоне воспаления и отечности нижней челюсти и

напряжения мышц шеи.

Тризм со жгучей болью и увеличением околоушных желез, с пульсирующей или

стреляющей болью или без нее.

Остеомиелит челюстей.

Лицевой паралич вследствие переохлаждения, лево- или правосторонний

(почти специфический препарат - R. Т. Cooper)."
39,Mercurius,Меркуриус,ртуть,,ГЛАЗА,"Мутные, тусклые, с синими кругами вокруг них.

Ощущение давления в глазах, словно от песка, в основном при пристальном

рассматривании предмета.

Прострелы, зуд, покалывание и жжение в глазах, возникающие главным образом

на свежем воздухе.

Глаза красные, воспаленные, с покраснением конъюнктивы и роговицы,

инъекцией сосудов роговицы или сосудов наружных уголков глаз.

Профузное слезотечение, в основном по утрам.

Помутнение в глазах.

Амавроз с помутнением в левом глазу. Подергивание век.

Гиперчувствительность глаз к свету и яркому огню.

Свет огня сильно слепит глаза.

Воспаление глаз с отечностью и выворотом век. Расширение зрачков.

Не может открыть глаза как следует, словно веки приклеились к глазным яблокам.

Пустулы на конъюнктиве и изъязвление роговицы.

Веки красные, воспаленные, отечные, изъязвленные по краям и покрытые корками.

Ощущение застрявшего под веком режущего предмета.

Отечность века, как при ячмене. Склеивание век по ночам.

Спазматическое закрывание глаз с затруднением при их открывании.

Корочки на коже вокруг глаз.

Амблиопия и помутнение в глазах; ощущение, словно смотрит сквозь

густой туман (периодическая потеря зрения); черные точки, летающие мушки,

огоньки и искры в поле зрения.

При чтении буквы прыгают перед глазами. Подагрическое воспаление глаз."
39,Mercurius,Меркуриус,ртуть,,УШИ,"Рвущая, стреляющая и тянущая боль в ушах, иногда с ощущением холода,

словно в ухе лежит лед; хуже от тепла постели.

Ощущение ледяной воды, вытекающей из уха; это ощущение возникает

внезапно, продолжается несколько минут, исчезает, затем возобновляется;

периодически возникающий чрезвычайно сильный зуд в ушах.

Воспаление среднего уха и слуховой трубы со спазматической и стреляющей

болью. Болезненность ощущается внутри уха.

Отечность наружного слухового прохода с сильной болью в ухе при жевании.

Маленькие язвочки, локализующиеся перед левой барабанной перепонкой.

Выделение гноя из ушного прохода с изъязвлением наружного уха.

Раздражение и изъязвление ушной раковины.

Гнойная оторея и грибовидные разрастания в ушах, с рвущей болью в голове

на пораженной стороне и в лице.

Выделение крови из ушей. Обильное выделение ушной серы.

Подкожная припухлость, а также прыщи, мокнущие и покрытые корочками,

на мочке уха.

Ухудшение слуха, иногда с заложенностью в ушах, которая проходит при

глотании или сморкании (либо заложенность провоцируется увеличением

миндалин), либо с выраженным эхом всех звуков в ушах.

Звон, рев, позвякивание и жужжание в ушах, обычно по вечерам. Постоянный шум в ушах.

Болезненная чувствительность, воспаление и отечность околоушных желез.

Воспаление и отечность правой околоушной железы с жалящей болью.

Глухота вследствие евстахиита"
39,Mercurius,Меркуриус,ртуть,,НЕРВНАЯ СИСТЕМА,"Лицевой паралич вследствие переохлаждения, лево- или правосторонний

(почти специфический препарат - R. Т. Cooper).

Люмбаго."
39,Mercurius,Меркуриус,ртуть,,ДЫХАТЕЛЬНАЯ СИСТЕМА,"Затруднение дыхания, словно при нехватке воздуха, либо громкое учащенное дыхание.

Нехватка воздуха со спазмами и напряжением в груди при малейшем движении,

попытке заговорить, при этом пациенту кажется, будто он умирает.

Зловонное дыхание. Учащение дыхания при подъеме по лестнице и быстрой ходьбе.

Простуда с лихорадочным ознобом, ипохондрией, отвращением к любой пище и запором.

Простуда с кашлем, охриплостью, текучим насморком и болью в горле.

Постоянная охриплость и потеря голоса. Гнусавость.

Жжение и покалывание в гортани с охриплостью.

Одышка (ощущение спазматических сокращений мышц при кашле и чиханье).

Боль в голове и груди при кашле, с ощущением, будто они вот-вот лопнут;

прострелы в затылке; саднящая боль в груди и боль в пояснице.

Кровохарканье при туберкулезе.

Нагноение легких после легочного кровотечения или пневмонии.

Бронхит. Катар. Эмфизема легких."
39,Mercurius,Меркуриус,ртуть,,ГРУДНАЯ КЛЕТКА,"Тревожное стеснение в груди и затруднение дыхания с желанием сделать

глубокий вдох, в основном после еды или при приступах удушья ночью и

вечером, когда лежит в постели (на левом боку).

Ощущение сухости в груди.

Острая боль и ощущение избитости мышц грудной клетки.

Ноющая боль в груди, иногда отдающая в спину, с невозможностью сделать

полный вдох. Жжение в груди, иногда распространяющееся в горло.

Саднение и жжение в груди.

Острые проколы (словно удары ножом) в груди и боках, а также в спине,

в основном при дыхательных движениях, чиханье и кашле.

Проколы в правой половине грудной клетки, распространяющиеся от лопатки;

воспаление легких.

Ощущение спазма или распирания; боль, словно от раздражения или язвы в груди."
39,Mercurius,Меркуриус,ртуть,,КАШЕЛЬ,"Сухой кашель: иногда изнуряющий и сотрясающий все тело, обычно в постели,

вечером или ночью, также во сне и при пробуждении по утрам, провоцируемый

щекотанием или ощущением сухости в груди, усиливающийся при разговоре.

Кашель, провоцируемый раздражением в желудке.

Судорожный кашель с позывами к рвоте.

Спазматический кашель (коклюш); два приступа быстро следуют один за

другим, их провоцирует щекотание в гортани и верхних отделах грудной клетки;

кашель возникает по ночам (днем кашля нет), сопровождается отхаркиванием

едкой желтоватой мокроты, иногда с примесью сгустков крови, с гнилостным

или соленым привкусом.

Хриплый кашель с ощущением сухости и прострелами в горле.

Кашель с отхаркиванием чистой крови.

Позывы к рвоте и приступы удушья при кашле.

Кашель усиливается на ночном воздухе, по ночам и в положении лежа на левом боку."
39,Mercurius,Меркуриус,ртуть,,ГОРЛО,"Длительная болезненная сухость в горле; при этом рот полон слюны.

Болезненная сухость в горле, мешающая говорить.

Боль, словно содрана слизистая, или пощипывание в горле либо ощущение жара,

распространяющегося в глотку.

Стреляющая боль в горле и миндалинах, в основном при глотании.

Удлинение и отечность язычка. Нагноение миндалин.

Давление и боль, словно от раздражения или язвы, в пищеводе.

Сифилитические язвы во рту и горле.

Воспаление, отечность и покраснение задней части ротовой полости и горла.

Рожистое воспаление мягких тканей рта и горла.

Воспаление и покраснение нёба.

Ангина, особенно с жалящей болью, усиливающейся от пустого сглатывания,

по ночам и на холодном воздухе.

Горло и зев отечные, медно-красного цвета.

Скопление в горле густой тягучей слизи.

Ощущение опухоли или инородного тела в горле, которое все время хочется

проглотить.Постоянное желание сглатывать. Ощущение, словно червяк

ползет из пищевода в горло и его все время хочется проглотить, так что

пациентпостоянно сглатывает, отчего ощущение на время проходит,

хотя больной не чувствует, чтобы что-то опускалось в пищевод.

При глотании возникают прострелы в миндалинах и проколы в ушах.

Болезненное, затрудненное, иногда спазматическое глотание с угрозой

возникновения удушья.

Жжение в горле, словно из желудка поднимаются горячие испарения,

с сухостью в горле при глотании и постоянным желанием

сглатывать, а также со скоплением слюны во рту. Невозможно проглотить

ни малейшего количества жидкости, которая выливается из носа.

Боль в горле часто отдает в уши, околоушные, подчелюстные железы и

шейные лимфоузлы; боль в большинстве случаев усиливается от пустого

сглатывания, а также по ночам, на свежем воздухе и при разговоре,

часто сочетается с гиперсаливацией."
39,Mercurius,Меркуриус,ртуть,,НОС,"Изменение костей носа (наружных костей - спинка носа может сильно выбухать

в обе стороны) с болезненной чувствительностью к прикосновению.

Зуд в носу. Напряжение, давление и тяжесть в носу.

Черноватый оттенок кожи носа.

Воспаление, отечность и блестящая краснота носа, с зудом.

Корки в носу (кровоточащие при их отделении).

Выделение зеленоватого разъедающего и зловонного гноя из носа.

«Дети с грязным носом».

Частые и обильные носовые кровотечения, даже во сне и иногда при кашле.

Заложенность и сухость носа. Частое чиханье.

Сухой ринит с заложенностью носа или текучий насморк с обильным

разъедающим серозным отделяемым.

Зловонный запах из носа. Болезненные пустулы в носу."
39,Mercurius,Меркуриус,ртуть,,СЕРДЦЕ И КРОВООБРАЩЕНИЕ,"Сердцебиение возникает при малейшем усилии.

Приливы крови, сердцебиение, часто с дрожью, возникающие при малейшем

усилии. Прилив крови (к голове, груди, животу) и кровотечения.

Кровотечения из внутренних частей тела.

Обморочное состояние. Коллапс.

Анемия."
39,Mercurius,Меркуриус,ртуть,,РОТ,"Mercurius в целом соответствует всем поражениям рта; назначение Mercurius

редко бывает показано при сухости языка (Guernsey). Зловонный запах изо рта.

Синеватый оттенок, раздражение, воспаление и отечность слизистой рта.

Жгучая боль, везикулы, пузырьки, афты и язвы во рту. Боль во рту. Ощущение

сухости рта и нёба либо скопление вязкой слюны. Изъязвление выходных

отверстий протоков слюнных желез с профузным выделением крайне

зловонной слюны, иногда кровянистой (либо вязкой). Островки раздражения

на слизистой языка у детей, с желанием жирного Уплотнение, воспаление и

отечность (нагноение) и изъязвление языка со стреляющей болью.

Длинная трещина на языке с колющей болью. Ощущение уколов иголками в

кончике языка. Язык отечный, дряблый, мягкий, с отпечатками зубов по краям.

Язык красный и отечный; изъязвленный; черный, с красными краями; влажный

на фоне сильной жажды; с серыми пятнами по краям и с грязно-желтым

налетом на верхней части. Афты во рту; синеватые и губчатые; язвы

распространяются по поверхности, не проникая в мягкие ткани.

Воспаление и поверхностное изъязвление слизистой ротовой полости.

Слюнные железы отечные и болезненные; слюна зловонная или имеет

медный привкус. Скованность, онемение и обездвиженность языка.

Ощущение, словно язык обожжен. Подрагивание языка. Быстрая речь

с заиканием; полная невозможность говорить. Потеря речи или голоса;

пациентка все слышит и понимает, но отвечать может только жестами и

мимикой; осунувшееся лицо, плачет из-за своей болезни; не может

заснуть, чувствует себя полностью истощенной; хороший аппетит, желание

пива; стул и мочеиспускание не изменены; состояние продолжалось три

дня; полное выздоровление под действием Hyosciamus. Ранула

(подъязычная киста). Изъязвление и остеомиелит нёба. Изъязвление губ.

Гангренозный стоматит. Болезнь Ригга. Паротит. Расстройства вкуса.

Слюнотечение. Географический язык. Цинга, особенно на фоне сильного

слюнотечения.

• привкус. Гнилостный, соленый, сладковатый или металлический

привкус во рту. Горький привкус во рту, обычно на голодный желудок, по утрам.

Кислый и слизистый привкус во время еды, а также и в другое время.

Соленый привкус на губах."
39,Mercurius,Меркуриус,ртуть,,ЗУБЫ,"Рвущая, стреляющая или пульсирующая боль в зубах, пораженных кариесом,

или в корнях зубов, часто отдающая в уши и на всю щеку пораженной стороны,

иногда с болезненной отечностью щеки или подчелюстных лимфоузлов,

слюнотечением и ознобом.

Ночная пульсирующая боль в зубах, отдающая в уши.

Зубная боль появляется или усиливается, как правило, по вечерам или ночью,

в тепле постели, когда она становится невыносимой; возобновляется от

свежего воздуха, а также во время еды и при попадании в рот чего-либо

холодного или горячего.

Оскомина на зубах, зубы чернеют, шатаются (становятся болезненными,

когда их касаются языком), десны отслаиваются от зубов, зубы выпадают.

Зуд, жжение и покраснение десен. Десны рыхлые и легко кровоточат.

Кровоточивость десен даже при малейшем прикосновении к ним.

Десны отходят от зубов и отекают, главным образом по ночам, со жгучей

болью и ощущением содранной слизистой при прикосновении к ним,

а также во время еды.

Десны багрово-синюшные, крайне чувствительные.

Выделяется верхний край десен, который приобретает белый оттенок и

покрывается язвами.

Десны отечные, с белыми, приподнятыми, изъязвленными, заостренными краями.

Нарушение прорезывания зубов."
39,Mercurius,Меркуриус,ртуть,,ЖЕЛУДОК,"Выраженная тошнота и позывы к рвоте, часто с пронизывающей и давящей

болью в желудке, груди и животе, тревогой и беспокойством, головной болью,

головокружением, потемнением в глазах и приливами жара.

Тошнота часто усиливается после еды, при этом она сопровождается

ощущением в горле, словно была съедена сильно подслащенная сахаром пища.

Бурная отрыжка воздухом.

Отрыжка, в основном после еды, часто с гнилостным, горьким, кислым

или прогорклым привкусом.

Отрыжка (съеденным) после еды и питья. Отрыжка; рвота желчью.

Изжога, отрыжка прогорклой жидкостью и икота во время и после еды.

Позывы к рвоте и рвота слизистой или горькой массой либо желчью.

Сильнейшая рвота с судорожными движениями.

Чрезвычайно сильная жгучая боль и выраженная чувствительность желудка

и загрудинной области (особенно к прикосновению).

Напряжение, чувство переполнения и давления под ложечкой, словно там

лежит тяжелый камень, главным образом во время и после еды, даже от

самого небольшого ее количества; ощущение тяжести в желудке и отвисания его вниз.

Острая сжимающая боль в загрудинной области.

Спазматическая боль в желудке, даже после небольшого количества еды.

Диспепсия.

Сгибания тела вперед моментально вызывает расстройство пищеварения.

Малейший кусочек съеденной пищи вызывает тянущую вниз боль в желудке."
39,Mercurius,Меркуриус,ртуть,,АППЕТИТ,"Ржаной хлеб имеет горький или сладковатый привкус. Сильнейшая жгучая жажда,

днем и ночью, с желанием холодного питья, главным образом молока и пива.

Жажда выражена больше, чем аппетит. Неутолимый голод (либо полная потеря

аппетита) на фоне того, что любая пища кажется безвкусной. Булимия с

сильной слабостью. Волчий голод, даже после еды. Потеря аппетита.

Пациент есть не хочет, но, когда садится за стол, получает удовольствие от

пищи. Быстро насыщается. Ощущение, словно желудок переполнен и сжат.

Пациент не любит сухую еду, любит сочную, водянистую. Выраженная

слабость пищеварения, с длительным ощущением голода и чувством

давления в желудке, частой отрыжкой, изжогой и другими неприятными

явлениями, возникающими после еды. Хлеб ложится тяжестью в желудке.

• пристрастия. Желание вина и водки. Желание только хлеба и масла.

Желание холодного питья, главным образом молока и пива.

• отвращения. Отвращение к маслу. Отвращение к любой пище,

особенно к твердой, мясу, конфетам, приготовленной пище, кофе."
39,Mercurius,Меркуриус,ртуть,,ЖИВОТ,"Болезненная чувствительность печени с прострелами и жгучей болью,

усиливающейся при малейшем движении тела или пораженной области.

Область печени выбухает, болезненно чувствительна к прикосновению;

пациентке может лежать на пораженной стороне.

Хроническая атрофия печени с исхуданием и истощением всего тела.

Увеличение и уплотнение печени. Желтуха.

Живот твердый, втянутый, болезненный при прикосновении, особенно в

области пупка. Колики, прекращающиеся только в положении лежа.

Сильнейшие колики (с поносом): рези, пронизывающая, словно удар ножом,

боль, болезненные сокращения и сжимающие спазмы в животе, в основном

по ночам или в прохладное вечернее время, особенно при прикосновении к

любому холодному предмету.

Напряжение, распирание и тяжесть, словно от камня, в животе, главным

образом в области пупка (с болезненностью при прикосновении).

Жжение в животе, вокруг пупка.

Сильная, невыносимая боль в животе, прекращающаяся только в положении лежа.

Боль в животе во время озноба. Ощущение пустоты в животе.

Ощущение, словно кишки не закреплены в животе и болтаются во время ходьбы.

В положении лежа на правом боку возникает ощущение, словно все кишки избиты.

Боль в животе часто сопровождается ознобом или жаром с покраснением

щек, а также выраженной чувствительностью живота и загрудинной области

к любому контакту и малейшему надавливанию.

Метеоризм, в основном по ночам, со вздутием живота, урчанием и бурной перистальтикой.

Рези и проколы в нижней части живота, распространяющиеся справа налево;

хуже во время ходьбы.

Напряжение, ноющая боль и острые удары, словно ножом, в паху.

Воспаление брюшины и кишечника. Сверлящая боль в правой паховой области.

Закупорка и воспаление, увеличение паховых лимфоузлов, с покраснением и

болезненной чувствительностью при ходьбе и в положении стоя.

Поражение медиальных отделов печени; фланков живота, с напряжением

брюшной стенки и болезненной чувствительностью ее; поражение пахового

кольца, правого или левого.

Болезненность, напряжение, жар, чувствительность и вздутие в зоне

проекции подвздошной или слепой кишки.

Прикосновение к чему-нибудь холодному вызывает боль в животе.

Холодный при прикосновении живот.

Панкреатит. Аппендицит. Перитонит."
